Index,Year,State,County,Population,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom
2123,2024,MA,Middlesex County,40297,2212.0,2377.0,2827.0,3418.0,3765.0
2124,2024,MA,Nantucket County,11212,1910.0,1922.0,2526.0,3096.0,3423.0
2125,2024,MA,Norfolk County,4513,1393.0,1488.0,1955.0,2479.0,2778.0
2126,2024,MA,Norfolk County,17196,2212.0,2377.0,2827.0,3418.0,3765.0
2127,2024,MA,Norfolk County,37196,2212.0,2377.0,2827.0,3418.0,3765.0
2128,2024,MA,Norfolk County,59223,2212.0,2377.0,2827.0,3418.0,3765.0
2129,2024,MA,Norfolk County,23615,2212.0,2377.0,2827.0,3418.0,3765.0
2130,2024,MA,Norfolk County,8520,2212.0,2377.0,2827.0,3418.0,3765.0
2131,2024,MA,Norfolk County,25330,2212.0,2377.0,2827.0,3418.0,3765.0
2132,2024,MA,Norfolk County,6079,2212.0,2377.0,2827.0,3418.0,3765.0
2133,2024,MA,Norfolk County,17917,2212.0,2377.0,2827.0,3418.0,3765.0
2134,2024,MA,Norfolk County,33644,2212.0,2377.0,2827.0,3418.0,3765.0
2135,2024,MA,Norfolk County,11051,2212.0,2377.0,2827.0,3418.0,3765.0
2136,2024,MA,Norfolk County,12926,2212.0,2377.0,2827.0,3418.0,3765.0
2137,2024,MA,Norfolk County,13398,2212.0,2377.0,2827.0,3418.0,3765.0
2138,2024,MA,Norfolk County,8288,2212.0,2377.0,2827.0,3418.0,3765.0
2139,2024,MA,Norfolk County,27590,2212.0,2377.0,2827.0,3418.0,3765.0
2140,2024,MA,Norfolk County,31177,2212.0,2377.0,2827.0,3418.0,3765.0
2141,2024,MA,Norfolk County,11861,2212.0,2377.0,2827.0,3418.0,3765.0
2142,2024,MA,Norfolk County,29446,2212.0,2377.0,2827.0,3418.0,3765.0
2143,2024,MA,Norfolk County,9227,2212.0,2377.0,2827.0,3418.0,3765.0
2144,2024,MA,Norfolk County,94389,2212.0,2377.0,2827.0,3418.0,3765.0
2145,2024,MA,Norfolk County,34214,2212.0,2377.0,2827.0,3418.0,3765.0
2146,2024,MA,Norfolk County,18666,2212.0,2377.0,2827.0,3418.0,3765.0
2147,2024,MA,Norfolk County,28742,2212.0,2377.0,2827.0,3418.0,3765.0
2148,2024,MA,Norfolk County,25427,2212.0,2377.0,2827.0,3418.0,3765.0
2149,2024,MA,Norfolk County,28747,2212.0,2377.0,2827.0,3418.0,3765.0
2150,2024,MA,Norfolk County,16215,2212.0,2377.0,2827.0,3418.0,3765.0
2151,2024,MA,Norfolk County,57213,2212.0,2377.0,2827.0,3418.0,3765.0
2152,2024,MA,Norfolk County,11930,2212.0,2377.0,2827.0,3418.0,3765.0
2153,2024,MA,Plymouth County,16557,1393.0,1488.0,1955.0,2479.0,2778.0
2154,2024,MA,Plymouth County,27441,1393.0,1488.0,1955.0,2479.0,2778.0
2155,2024,MA,Plymouth County,95740,1393.0,1488.0,1955.0,2479.0,2778.0
2156,2024,MA,Plymouth County,11745,2212.0,2377.0,2827.0,3418.0,3765.0
2157,2024,MA,Plymouth County,15912,2212.0,2377.0,2827.0,3418.0,3765.0
2158,2024,MA,Plymouth County,14509,1393.0,1488.0,1955.0,2479.0,2778.0
2159,2024,MA,Plymouth County,7830,1393.0,1488.0,1955.0,2479.0,2778.0
2160,2024,MA,Plymouth County,14526,2212.0,2377.0,2827.0,3418.0,3765.0
2161,2024,MA,Plymouth County,10874,1393.0,1488.0,1955.0,2479.0,2778.0
2162,2024,MA,Plymouth County,23983,2212.0,2377.0,2827.0,3418.0,3765.0
2163,2024,MA,Plymouth County,10478,2212.0,2377.0,2827.0,3418.0,3765.0
2164,2024,MA,Plymouth County,13746,2212.0,2377.0,2827.0,3418.0,3765.0
2165,2024,MA,Plymouth County,11489,1393.0,1488.0,1955.0,2479.0,2778.0
2166,2024,MA,Plymouth County,5148,1393.0,1488.0,1955.0,2479.0,2778.0
2167,2024,MA,Plymouth County,25937,2212.0,2377.0,2827.0,3418.0,3765.0
2168,2024,MA,Plymouth County,6374,1393.0,1488.0,1955.0,2479.0,2778.0
2169,2024,MA,Plymouth County,25181,1393.0,1488.0,1955.0,2479.0,2778.0
2170,2024,MA,Plymouth County,11120,2212.0,2377.0,2827.0,3418.0,3765.0
2171,2024,MA,Plymouth County,18455,2212.0,2377.0,2827.0,3418.0,3765.0
2172,2024,MA,Plymouth County,60991,2212.0,2377.0,2827.0,3418.0,3765.0
2173,2024,MA,Plymouth County,2979,1393.0,1488.0,1955.0,2479.0,2778.0
2174,2024,MA,Plymouth County,5646,1393.0,1488.0,1955.0,2479.0,2778.0
2175,2024,MA,Plymouth County,18010,2212.0,2377.0,2827.0,3418.0,3765.0
2176,2024,MA,Plymouth County,18839,2212.0,2377.0,2827.0,3418.0,3765.0
2177,2024,MA,Plymouth County,22694,2212.0,2377.0,2827.0,3418.0,3765.0
2178,2024,MA,Plymouth County,7254,1393.0,1488.0,1955.0,2479.0,2778.0
2179,2024,MA,Plymouth County,15139,1393.0,1488.0,1955.0,2479.0,2778.0
2180,2024,MA,Suffolk County,689326,2212.0,2377.0,2827.0,3418.0,3765.0
2181,2024,MA,Suffolk County,39878,2212.0,2377.0,2827.0,3418.0,3765.0
2182,2024,MA,Suffolk County,53400,2212.0,2377.0,2827.0,3418.0,3765.0
2183,2024,MA,Suffolk County,18558,2212.0,2377.0,2827.0,3418.0,3765.0
2184,2024,MA,Worcester County,6304,1072.0,1238.0,1582.0,2055.0,2373.0
2185,2024,MA,Worcester County,11694,998.0,1065.0,1399.0,1947.0,2318.0
2186,2024,MA,Worcester County,16692,1282.0,1292.0,1661.0,2008.0,2212.0
2187,2024,MA,Worcester County,5562,1282.0,1292.0,1661.0,2008.0,2212.0
2188,2024,MA,Worcester County,3312,1280.0,1438.0,1889.0,2662.0,2935.0
2189,2024,MA,Worcester County,9249,1280.0,1438.0,1889.0,2662.0,2935.0
2190,2024,MA,Worcester County,5356,1280.0,1438.0,1889.0,2662.0,2935.0
2191,2024,MA,Worcester County,4666,1282.0,1292.0,1661.0,2008.0,2212.0
2192,2024,MA,Worcester County,3439,1282.0,1292.0,1661.0,2008.0,2212.0
2193,2024,MA,Worcester County,13610,1282.0,1292.0,1661.0,2008.0,2212.0
2194,2024,MA,Worcester County,13940,1282.0,1292.0,1661.0,2008.0,2212.0
2195,2024,MA,Worcester County,8938,1282.0,1292.0,1661.0,2008.0,2212.0
2196,2024,MA,Worcester County,11699,1282.0,1292.0,1661.0,2008.0,2212.0
2197,2024,MA,Worcester County,2157,1282.0,1292.0,1661.0,2008.0,2212.0
2198,2024,MA,Worcester County,40576,1072.0,1238.0,1582.0,2055.0,2373.0
2199,2024,MA,Worcester County,20605,1072.0,1238.0,1582.0,2055.0,2373.0
2200,2024,MA,Worcester County,19031,1282.0,1292.0,1661.0,2008.0,2212.0
2201,2024,MA,Worcester County,3039,998.0,1065.0,1399.0,1947.0,2318.0
2202,2024,MA,Worcester County,6592,1280.0,1438.0,1889.0,2662.0,2935.0
2203,2024,MA,Worcester County,19128,1282.0,1292.0,1661.0,2008.0,2212.0
2204,2024,MA,Worcester County,5956,1280.0,1438.0,1889.0,2662.0,2935.0
2205,2024,MA,Worcester County,4758,998.0,1065.0,1399.0,1947.0,2318.0
2206,2024,MA,Worcester County,7984,1280.0,1438.0,1889.0,2662.0,2935.0
2207,2024,MA,Worcester County,11314,1282.0,1292.0,1661.0,2008.0,2212.0
2208,2024,MA,Worcester County,41581,1072.0,1238.0,1582.0,2055.0,2373.0
2209,2024,MA,Worcester County,11530,1072.0,1238.0,1582.0,2055.0,2373.0
2210,2024,MA,Worcester County,6146,1280.0,1438.0,1889.0,2662.0,2935.0
2211,2024,MA,Worcester County,28936,1280.0,1438.0,1889.0,2662.0,2935.0
2212,2024,MA,Worcester County,13822,1282.0,1292.0,1661.0,2008.0,2212.0
2213,2024,MA,Worcester County,3249,1280.0,1438.0,1889.0,2662.0,2935.0
2214,2024,MA,Worcester County,1155,998.0,1065.0,1399.0,1947.0,2318.0
2215,2024,MA,Worcester County,15047,1282.0,1292.0,1661.0,2008.0,2212.0
2216,2024,MA,Worcester County,16616,1282.0,1292.0,1661.0,2008.0,2212.0
2217,2024,MA,Worcester County,4774,1282.0,1292.0,1661.0,2008.0,2212.0
2218,2024,MA,Worcester County,1636,1282.0,1292.0,1661.0,2008.0,2212.0
2219,2024,MA,Worcester County,13967,1282.0,1292.0,1661.0,2008.0,2212.0
2220,2024,MA,Worcester County,4961,1282.0,1292.0,1661.0,2008.0,2212.0
2221,2024,MA,Worcester County,1142,998.0,1065.0,1399.0,1947.0,2318.0
2222,2024,MA,Worcester County,1915,998.0,1065.0,1399.0,1947.0,2318.0
2223,2024,MA,Worcester County,3466,1282.0,1292.0,1661.0,2008.0,2212.0
2224,2024,MA,Worcester County,1451,998.0,1065.0,1399.0,1947.0,2318.0
2225,2024,MA,Worcester County,8799,1282.0,1292.0,1661.0,2008.0,2212.0
2226,2024,MA,Worcester County,37683,1282.0,1292.0,1661.0,2008.0,2212.0
2227,2024,MA,Worcester County,10151,1280.0,1438.0,1889.0,2662.0,2935.0
2228,2024,MA,Worcester County,16865,1282.0,1292.0,1661.0,2008.0,2212.0
2229,2024,MA,Worcester County,11942,1282.0,1292.0,1661.0,2008.0,2212.0
2230,2024,MA,Worcester County,8130,1282.0,1292.0,1661.0,2008.0,2212.0
2231,2024,MA,Worcester County,9559,1282.0,1292.0,1661.0,2008.0,2212.0
2232,2024,MA,Worcester County,9506,1282.0,1292.0,1661.0,2008.0,2212.0
2233,2024,MA,Worcester County,8115,1072.0,1238.0,1582.0,2055.0,2373.0
2234,2024,MA,Worcester County,7968,1280.0,1438.0,1889.0,2662.0,2935.0
2235,2024,MA,Worcester County,14100,1282.0,1292.0,1661.0,2008.0,2212.0
2236,2024,MA,Worcester County,5205,998.0,1065.0,1399.0,1947.0,2318.0
2237,2024,MA,Worcester County,16934,1282.0,1292.0,1661.0,2008.0,2212.0
2238,2024,MA,Worcester County,19067,1282.0,1292.0,1661.0,2008.0,2212.0
2239,2024,MA,Worcester County,8008,1282.0,1292.0,1661.0,2008.0,2212.0
2240,2024,MA,Worcester County,3721,1282.0,1292.0,1661.0,2008.0,2212.0
2241,2024,MA,Worcester County,7874,1072.0,1238.0,1582.0,2055.0,2373.0
2242,2024,MA,Worcester County,10847,1072.0,1238.0,1582.0,2055.0,2373.0
2243,2024,MA,Worcester County,185186,1282.0,1292.0,1661.0,2008.0,2212.0
2244,2024,MI,Alcona County,10396,633.0,789.0,905.0,1217.0,1345.0
2245,2024,MI,Alger County,9098,693.0,768.0,991.0,1198.0,1405.0
2246,2024,MI,Allegan County,117104,832.0,838.0,1101.0,1427.0,1466.0
2247,2024,MI,Alpena County,28431,613.0,748.0,905.0,1178.0,1536.0
2248,2024,MI,Antrim County,23301,690.0,826.0,1018.0,1231.0,1566.0
2249,2024,MI,Arenac County,15013,633.0,689.0,905.0,1275.0,1288.0
2250,2024,MI,Baraga County,8337,700.0,704.0,905.0,1094.0,1300.0
2251,2024,MI,Barry County,61045,690.0,810.0,1018.0,1435.0,1483.0
2252,2024,MI,Bay County,103506,731.0,736.0,937.0,1246.0,1367.0
2253,2024,MI,Benzie County,17703,790.0,860.0,1130.0,1366.0,1555.0
2254,2024,MI,Berrien County,153797,722.0,811.0,1065.0,1364.0,1431.0
2255,2024,MI,Branch County,43428,747.0,752.0,928.0,1233.0,1236.0
2256,2024,MI,Calhoun County,133943,745.0,854.0,1038.0,1291.0,1488.0
2257,2024,MI,Cass County,51613,708.0,798.0,905.0,1187.0,1410.0
2258,2024,MI,Charlevoix County,26197,671.0,784.0,960.0,1353.0,1537.0
2259,2024,MI,Cheboygan County,25435,677.0,760.0,999.0,1208.0,1330.0
2260,2024,MI,Chippewa County,37418,697.0,782.0,1028.0,1243.0,1369.0
2261,2024,MI,Clare County,30655,633.0,689.0,905.0,1170.0,1516.0
2262,2024,MI,Clinton County,78957,847.0,887.0,1092.0,1423.0,1454.0
2263,2024,MI,Crawford County,13904,651.0,812.0,961.0,1189.0,1280.0
2264,2024,MI,Delta County,35874,684.0,689.0,905.0,1189.0,1534.0
2265,2024,MI,Dickinson County,25373,633.0,763.0,905.0,1094.0,1289.0
2266,2024,MI,Eaton County,109730,847.0,887.0,1092.0,1423.0,1454.0
2267,2024,MI,Emmet County,33175,826.0,900.0,1182.0,1429.0,1675.0
2268,2024,MI,Genesee County,406770,740.0,854.0,1061.0,1317.0,1444.0
2269,2024,MI,Gladwin County,25312,613.0,689.0,905.0,1275.0,1338.0
2270,2024,MI,Gogebic County,14715,633.0,720.0,905.0,1235.0,1239.0
2271,2024,MI,Grand Traverse County,92640,1044.0,1061.0,1232.0,1490.0,1641.0
2272,2024,MI,Gratiot County,40692,613.0,743.0,905.0,1171.0,1528.0
2273,2024,MI,Hillsdale County,45707,720.0,725.0,952.0,1199.0,1306.0
2274,2024,MI,Houghton County,35890,710.0,758.0,905.0,1275.0,1536.0
2275,2024,MI,Huron County,31105,639.0,717.0,905.0,1101.0,1205.0
2276,2024,MI,Ingham County,290923,847.0,887.0,1092.0,1423.0,1454.0
2277,2024,MI,Ionia County,64401,795.0,843.0,1108.0,1369.0,1683.0
2278,2024,MI,Iosco County,25213,725.0,730.0,905.0,1156.0,1283.0
2279,2024,MI,Iron County,11099,613.0,689.0,905.0,1195.0,1283.0
2280,2024,MI,Isabella County,70363,810.0,815.0,941.0,1245.0,1253.0
2281,2024,MI,Jackson County,158174,744.0,884.0,1074.0,1413.0,1619.0
2282,2024,MI,Kalamazoo County,264322,724.0,878.0,1057.0,1413.0,1484.0
2283,2024,MI,Kalkaska County,17725,613.0,689.0,905.0,1211.0,1275.0
2284,2024,MI,Kent County,652617,1093.0,1142.0,1369.0,1785.0,1963.0
2285,2024,MI,Keweenaw County,2102,633.0,802.0,905.0,1275.0,1283.0
2286,2024,MI,Lake County,11805,633.0,734.0,905.0,1275.0,1536.0
2287,2024,MI,Lapeer County,87975,920.0,1019.0,1291.0,1595.0,1719.0
2288,2024,MI,Leelanau County,21649,894.0,993.0,1279.0,1546.0,1703.0
2289,2024,MI,Lenawee County,98310,729.0,809.0,1023.0,1355.0,1546.0
2290,2024,MI,Livingston County,190832,920.0,1155.0,1358.0,1864.0,2069.0
2291,2024,MI,Luce County,6286,666.0,725.0,952.0,1151.0,1280.0
2292,2024,MI,Mackinac County,10781,725.0,729.0,905.0,1094.0,1356.0
2293,2024,MI,Macomb County,870893,920.0,1019.0,1291.0,1595.0,1719.0
2294,2024,MI,Manistee County,24539,774.0,779.0,1024.0,1267.0,1364.0
2295,2024,MI,Marquette County,66403,714.0,876.0,1054.0,1274.0,1789.0
2296,2024,MI,Mason County,29062,675.0,740.0,965.0,1234.0,1285.0
2297,2024,MI,Mecosta County,43481,656.0,799.0,939.0,1199.0,1331.0
2298,2024,MI,Menominee County,22902,652.0,728.0,905.0,1275.0,1357.0
2299,2024,MI,Midland County,83445,814.0,820.0,1074.0,1409.0,1439.0
2300,2024,MI,Missaukee County,15075,656.0,715.0,939.0,1143.0,1251.0
2301,2024,MI,Monroe County,150000,788.0,885.0,1163.0,1452.0,1885.0
2302,2024,MI,Montcalm County,63516,719.0,818.0,996.0,1234.0,1359.0
2303,2024,MI,Montmorency County,9270,633.0,806.0,905.0,1275.0,1283.0
2304,2024,MI,Muskegon County,173679,716.0,811.0,1056.0,1311.0,1406.0
2305,2024,MI,Newaygo County,48687,630.0,708.0,930.0,1211.0,1295.0
2306,2024,MI,Oakland County,1255340,920.0,1019.0,1291.0,1595.0,1719.0
2307,2024,MI,Oceana County,26545,662.0,704.0,925.0,1119.0,1437.0
2308,2024,MI,Ogemaw County,20895,636.0,806.0,905.0,1101.0,1205.0
2309,2024,MI,Ontonagon County,5802,633.0,806.0,905.0,1094.0,1283.0
2310,2024,MI,Osceola County,23323,633.0,689.0,905.0,1124.0,1415.0
2311,2024,MI,Oscoda County,8282,633.0,702.0,905.0,1151.0,1283.0
2312,2024,MI,Otsego County,24613,702.0,764.0,1004.0,1347.0,1546.0
2313,2024,MI,Ottawa County,289162,931.0,1115.0,1260.0,1665.0,1775.0
2314,2024,MI,Presque Isle County,12687,633.0,689.0,905.0,1107.0,1367.0
2315,2024,MI,Roscommon County,23863,684.0,689.0,905.0,1182.0,1312.0
2316,2024,MI,Saginaw County,191166,681.0,764.0,1004.0,1295.0,1337.0
2317,2024,MI,St. Clair County,159285,920.0,1019.0,1291.0,1595.0,1719.0
2318,2024,MI,St. Joseph County,60789,646.0,712.0,924.0,1277.0,1339.0
2319,2024,MI,Sanilac County,41179,615.0,689.0,905.0,1184.0,1236.0
2320,2024,MI,Schoolcraft County,8031,633.0,715.0,905.0,1214.0,1283.0
2321,2024,MI,Shiawassee County,68176,684.0,689.0,905.0,1221.0,1278.0
2322,2024,MI,Tuscola County,52683,613.0,746.0,905.0,1250.0,1369.0
2323,2024,MI,Van Buren County,75416,653.0,734.0,964.0,1255.0,1284.0
2324,2024,MI,Washtenaw County,368385,1222.0,1234.0,1471.0,1779.0,2001.0
2325,2024,MI,Wayne County,1753059,920.0,1019.0,1291.0,1595.0,1719.0
2326,2024,MI,Wexford County,33433,678.0,738.0,970.0,1265.0,1467.0
2327,2024,MN,Aitkin County,15826,677.0,709.0,932.0,1274.0,1278.0
2328,2024,MN,Anoka County,353775,1174.0,1327.0,1622.0,2188.0,2478.0
2329,2024,MN,Becker County,34227,687.0,801.0,1014.0,1361.0,1505.0
2330,2024,MN,Beltrami County,46784,820.0,851.0,1118.0,1352.0,1576.0
2331,2024,MN,Benton County,40476,877.0,906.0,1155.0,1531.0,1820.0
2332,2024,MN,Big Stone County,4974,613.0,775.0,905.0,1275.0,1366.0
2333,2024,MN,Blue Earth County,67368,897.0,903.0,1101.0,1552.0,1868.0
2334,2024,MN,Brown County,25076,613.0,689.0,905.0,1127.0,1536.0
2335,2024,MN,Carlton County,35709,762.0,868.0,1113.0,1485.0,1889.0
2336,2024,MN,Carver County,103561,1174.0,1327.0,1622.0,2188.0,2478.0
2337,2024,MN,Cass County,29462,791.0,849.0,953.0,1260.0,1441.0
2338,2024,MN,Chippewa County,11876,613.0,767.0,905.0,1275.0,1285.0
2339,2024,MN,Chisago County,55844,1174.0,1327.0,1622.0,2188.0,2478.0
2340,2024,MN,Clay County,64029,656.0,781.0,944.0,1330.0,1602.0
2341,2024,MN,Clearwater County,8872,634.0,712.0,936.0,1266.0,1450.0
2342,2024,MN,Cook County,5402,613.0,806.0,905.0,1205.0,1309.0
2343,2024,MN,Cottonwood County,11279,613.0,751.0,905.0,1128.0,1254.0
2344,2024,MN,Crow Wing County,64775,748.0,840.0,1104.0,1373.0,1556.0
2345,2024,MN,Dakota County,425271,1174.0,1327.0,1622.0,2188.0,2478.0
2346,2024,MN,Dodge County,20807,814.0,927.0,1148.0,1618.0,1948.0
2347,2024,MN,Douglas County,37820,672.0,789.0,962.0,1276.0,1281.0
2348,2024,MN,Faribault County,13727,613.0,726.0,905.0,1256.0,1260.0
2349,2024,MN,Fillmore County,21031,684.0,689.0,905.0,1234.0,1443.0
2350,2024,MN,Freeborn County,30465,659.0,740.0,972.0,1239.0,1402.0
2351,2024,MN,Goodhue County,46330,737.0,874.0,1046.0,1474.0,1775.0
2352,2024,MN,Grant County,5962,613.0,691.0,905.0,1275.0,1536.0
2353,2024,MN,Hennepin County,1255296,1174.0,1327.0,1622.0,2188.0,2478.0
2354,2024,MN,Houston County,18670,760.0,866.0,1122.0,1515.0,1904.0
2355,2024,MN,Hubbard County,21287,668.0,750.0,985.0,1273.0,1544.0
2356,2024,MN,Isanti County,40004,1174.0,1327.0,1622.0,2188.0,2478.0
2357,2024,MN,Itasca County,45180,811.0,817.0,1059.0,1280.0,1431.0
2358,2024,MN,Jackson County,9873,613.0,695.0,905.0,1143.0,1297.0
2359,2024,MN,Kanabec County,16205,685.0,819.0,1011.0,1341.0,1346.0
2360,2024,MN,Kandiyohi County,42909,768.0,773.0,936.0,1319.0,1544.0
2361,2024,MN,Kittson County,4272,613.0,689.0,905.0,1094.0,1360.0
2362,2024,MN,Koochiching County,12355,613.0,689.0,905.0,1141.0,1309.0
2363,2024,MN,Lac qui Parle County,6645,613.0,744.0,905.0,1213.0,1472.0
2364,2024,MN,Lake County,10571,774.0,860.0,1130.0,1502.0,1918.0
2365,2024,MN,Lake of the Woods County,3747,660.0,741.0,974.0,1178.0,1408.0
2366,2024,MN,Le Sueur County,28425,804.0,845.0,1110.0,1564.0,1758.0
2367,2024,MN,Lincoln County,5641,613.0,689.0,905.0,1231.0,1309.0
2368,2024,MN,Lyon County,25696,613.0,715.0,905.0,1275.0,1514.0
2369,2024,MN,McLeod County,35788,732.0,737.0,963.0,1331.0,1634.0
2370,2024,MN,Mahnomen County,5508,613.0,689.0,905.0,1116.0,1205.0
2371,2024,MN,Marshall County,9353,620.0,696.0,914.0,1129.0,1516.0
2372,2024,MN,Martin County,19737,624.0,700.0,920.0,1221.0,1225.0
2373,2024,MN,Meeker County,23149,646.0,766.0,953.0,1343.0,1498.0
2374,2024,MN,Mille Lacs County,25963,855.0,861.0,1131.0,1440.0,1919.0
2375,2024,MN,Morrison County,33119,699.0,712.0,929.0,1309.0,1438.0
2376,2024,MN,Mower County,39931,735.0,826.0,1085.0,1378.0,1544.0
2377,2024,MN,Murray County,8247,613.0,704.0,905.0,1275.0,1536.0
2378,2024,MN,Nicollet County,34176,897.0,903.0,1101.0,1552.0,1868.0
2379,2024,MN,Nobles County,21667,722.0,811.0,1065.0,1300.0,1418.0
2380,2024,MN,Norman County,6466,636.0,714.0,938.0,1134.0,1356.0
2381,2024,MN,Olmsted County,156446,814.0,927.0,1148.0,1618.0,1948.0
2382,2024,MN,Otter Tail County,58416,640.0,718.0,944.0,1289.0,1395.0
2383,2024,MN,Pennington County,14110,746.0,837.0,1100.0,1399.0,1590.0
2384,2024,MN,Pine County,29254,866.0,872.0,1146.0,1393.0,1551.0
2385,2024,MN,Pipestone County,9163,613.0,697.0,905.0,1197.0,1532.0
2386,2024,MN,Polk County,31384,731.0,736.0,929.0,1309.0,1577.0
2387,2024,MN,Pope County,11107,716.0,804.0,1057.0,1278.0,1470.0
2388,2024,MN,Ramsey County,546598,1174.0,1327.0,1622.0,2188.0,2478.0
2389,2024,MN,Red Lake County,4005,613.0,689.0,905.0,1201.0,1205.0
2390,2024,MN,Redwood County,15193,613.0,693.0,905.0,1273.0,1516.0
2391,2024,MN,Renville County,14572,738.0,742.0,905.0,1275.0,1488.0
2392,2024,MN,Rice County,66549,913.0,918.0,1206.0,1634.0,1932.0
2393,2024,MN,Rock County,9386,638.0,716.0,941.0,1247.0,1314.0
2394,2024,MN,Roseau County,15259,635.0,754.0,937.0,1147.0,1248.0
2395,2024,MN,St. Louis County,199499,762.0,868.0,1113.0,1485.0,1889.0
2396,2024,MN,Scott County,147201,1174.0,1327.0,1622.0,2188.0,2478.0
2397,2024,MN,Sherburne County,96015,1174.0,1327.0,1622.0,2188.0,2478.0
2398,2024,MN,Sibley County,14871,662.0,762.0,977.0,1245.0,1301.0
2399,2024,MN,Stearns County,159788,877.0,906.0,1155.0,1531.0,1820.0
2400,2024,MN,Steele County,36710,808.0,814.0,1061.0,1495.0,1801.0
2401,2024,MN,Stevens County,9770,657.0,738.0,970.0,1367.0,1603.0
2402,2024,MN,Swift County,9329,613.0,689.0,905.0,1118.0,1205.0
2403,2024,MN,Todd County,24603,769.0,774.0,905.0,1216.0,1221.0
2404,2024,MN,Traverse County,3282,613.0,712.0,905.0,1275.0,1390.0
2405,2024,MN,Wabasha County,21564,785.0,806.0,905.0,1275.0,1536.0
2406,2024,MN,Wadena County,13681,660.0,756.0,974.0,1178.0,1297.0
2407,2024,MN,Waseca County,18658,684.0,689.0,905.0,1275.0,1449.0
2408,2024,MN,Washington County,259072,1174.0,1327.0,1622.0,2188.0,2478.0
2409,2024,MN,Watonwan County,10903,613.0,806.0,905.0,1275.0,1324.0
2410,2024,MN,Wilkin County,6264,613.0,689.0,905.0,1275.0,1536.0
2411,2024,MN,Winona County,50744,710.0,818.0,1003.0,1313.0,1369.0
2412,2024,MN,Wright County,136387,1174.0,1327.0,1622.0,2188.0,2478.0
2413,2024,MN,Yellow Medicine County,9775,613.0,689.0,905.0,1094.0,1205.0
2414,2024,MS,Adams County,31103,775.0,804.0,903.0,1198.0,1203.0
2415,2024,MS,Alcorn County,37058,708.0,712.0,903.0,1263.0,1330.0
2416,2024,MS,Amite County,12341,689.0,693.0,911.0,1115.0,1229.0
2417,2024,MS,Attala County,18308,683.0,687.0,903.0,1214.0,1219.0
2418,2024,MS,Benton County,8275,775.0,804.0,903.0,1214.0,1219.0
2419,2024,MS,Bolivar County,31253,683.0,687.0,903.0,1120.0,1203.0
2420,2024,MS,Calhoun County,14417,683.0,687.0,903.0,1248.0,1437.0
2421,2024,MS,Carroll County,9972,721.0,725.0,903.0,1131.0,1219.0
2422,2024,MS,Chickasaw County,17060,683.0,687.0,903.0,1226.0,1481.0
2423,2024,MS,Choctaw County,8206,683.0,687.0,903.0,1148.0,1219.0
2424,2024,MS,Claiborne County,9042,738.0,742.0,903.0,1131.0,1219.0
2425,2024,MS,Clarke County,15612,795.0,825.0,926.0,1120.0,1233.0
2426,2024,MS,Clay County,19515,775.0,804.0,903.0,1271.0,1532.0
2427,2024,MS,Coahoma County,22685,752.0,804.0,903.0,1255.0,1371.0
2428,2024,MS,Copiah County,28339,996.0,997.0,1159.0,1401.0,1564.0
2429,2024,MS,Covington County,18810,614.0,749.0,903.0,1210.0,1215.0
2430,2024,MS,DeSoto County,182256,1031.0,1146.0,1298.0,1711.0,1995.0
2431,2024,MS,Forrest County,75162,766.0,906.0,1101.0,1403.0,1466.0
2432,2024,MS,Franklin County,7716,775.0,804.0,903.0,1214.0,1219.0
2433,2024,MS,George County,24098,738.0,742.0,903.0,1092.0,1532.0
2434,2024,MS,Greene County,13619,700.0,704.0,903.0,1092.0,1219.0
2435,2024,MS,Grenada County,20927,685.0,690.0,906.0,1100.0,1237.0
2436,2024,MS,Hancock County,47339,825.0,923.0,1151.0,1525.0,1626.0
2437,2024,MS,Harrison County,206169,825.0,923.0,1151.0,1525.0,1626.0
2438,2024,MS,Hinds County,235604,996.0,997.0,1159.0,1401.0,1564.0
2439,2024,MS,Holmes County,17414,704.0,804.0,903.0,1198.0,1203.0
2440,2024,MS,Humphreys County,8198,775.0,804.0,903.0,1198.0,1203.0
2441,2024,MS,Issaquena County,1223,738.0,742.0,903.0,1131.0,1219.0
2442,2024,MS,Itawamba County,23396,727.0,732.0,903.0,1113.0,1219.0
2443,2024,MS,Jackson County,142872,835.0,957.0,1077.0,1438.0,1828.0
2444,2024,MS,Jasper County,16454,738.0,742.0,903.0,1190.0,1203.0
2445,2024,MS,Jefferson County,7129,683.0,687.0,903.0,1184.0,1219.0
2446,2024,MS,Jefferson Davis County,11182,738.0,742.0,903.0,1199.0,1219.0
2447,2024,MS,Jones County,68307,732.0,737.0,930.0,1124.0,1239.0
2448,2024,MS,Kemper County,9829,738.0,742.0,903.0,1214.0,1219.0
2449,2024,MS,Lafayette County,54059,1050.0,1065.0,1258.0,1521.0,1675.0
2450,2024,MS,Lamar County,62693,766.0,906.0,1101.0,1403.0,1466.0
2451,2024,MS,Lauderdale County,75557,803.0,809.0,955.0,1255.0,1385.0
